HoY,Date,Start Time,FixLoad1,FixLoad2,Flex Load3,Mop Load4
1779,16-Mar,02:00,6.94239923,2.8,NA,NA
1780,16-Mar,03:00,6.94239923,2.8,NA,NA
1780,16-Mar,03:00,6.94239923,2.8,NA,NA
1781,16-Mar,04:00,6.94239923,2.8,NA,NA
1781,16-Mar,04:00,6.94239923,2.8,NA,NA
1782,16-Mar,05:00,6.94239923,2.8,NA,NA
1782,16-Mar,05:00,6.94239923,2.8,NA,NA
1783,16-Mar,06:00,10.413598845,0.0,NA,NA
1783,16-Mar,06:00,10.413598845,0.0,NA,NA
1784,16-Mar,07:00,10.413598845,0.0,NA,NA
1784,16-Mar,07:00,10.413598845,0.0,NA,NA
1785,16-Mar,08:00,24.2983973,0.0,NA,NA
1785,16-Mar,08:00,24.2983973,0.0,NA,NA
1786,16-Mar,09:00,17.35599807,0.0,NA,NA
1786,16-Mar,09:00,17.35599807,0.0,NA,NA
1787,16-Mar,10:00,17.35599807,0.0,NA,NA
1787,16-Mar,10:00,17.35599807,0.0,NA,NA
1788,16-Mar,11:00,10.413598845,0.0,NA,NA
1788,16-Mar,11:00,10.413598845,0.0,NA,NA
1789,16-Mar,12:00,27.769596915,8.8,NA,NA
1789,16-Mar,12:00,27.769596915,8.8,NA,NA
1790,16-Mar,13:00,27.769596915,3.2685714285,NA,NA
1790,16-Mar,13:00,27.769596915,3.2685714285,NA,NA
1791,16-Mar,14:00,17.35599807,0.0,NA,NA
1791,16-Mar,14:00,17.35599807,0.0,NA,NA
1792,16-Mar,15:00,10.413598845,0.0,NA,NA
1792,16-Mar,15:00,10.413598845,0.0,NA,NA
1793,16-Mar,16:00,10.413598845,0.0,NA,NA
1793,16-Mar,16:00,10.413598845,0.0,NA,NA
1794,16-Mar,17:00,20.827197685,0.0,NA,NA
1794,16-Mar,17:00,20.827197685,0.0,NA,NA
1795,16-Mar,18:00,31.24079653,8.8,NA,NA
1795,16-Mar,18:00,31.24079653,8.8,NA,NA
1796,16-Mar,19:00,31.24079653,3.2685714285,NA,NA
1796,16-Mar,19:00,31.24079653,3.2685714285,NA,NA
1797,16-Mar,20:00,34.711996145,0.0,NA,NA
1797,16-Mar,20:00,34.711996145,0.0,NA,NA
1798,16-Mar,21:00,27.769596915,0.0,NA,NA
1798,16-Mar,21:00,27.769596915,0.0,NA,NA
1799,16-Mar,22:00,27.769596915,0.0,NA,NA
1799,16-Mar,22:00,27.769596915,0.0,NA,NA
1800,16-Mar,23:00,17.35599807,0.0,NA,NA
1800,16-Mar,23:00,17.35599807,0.0,NA,NA
1801,17-Mar,00:00,10.413598845,0.0,NA,NA
1801,17-Mar,00:00,10.413598845,0.0,NA,NA
1802,17-Mar,01:00,10.413598845,2.8,NA,NA
1802,17-Mar,01:00,10.413598845,2.8,NA,NA
1803,17-Mar,02:00,6.94239923,2.8,NA,NA
1803,17-Mar,02:00,6.94239923,2.8,NA,NA
1804,17-Mar,03:00,6.94239923,2.8,NA,NA
1804,17-Mar,03:00,6.94239923,2.8,NA,NA
1805,17-Mar,04:00,6.94239923,2.8,NA,NA
1805,17-Mar,04:00,6.94239923,2.8,NA,NA
1806,17-Mar,05:00,6.94239923,2.8,NA,NA
1806,17-Mar,05:00,6.94239923,2.8,NA,NA
1807,17-Mar,06:00,10.413598845,0.0,NA,NA
1807,17-Mar,06:00,10.413598845,0.0,NA,NA
1808,17-Mar,07:00,10.413598845,0.0,NA,NA
1808,17-Mar,07:00,10.413598845,0.0,NA,NA
1809,17-Mar,08:00,24.2983973,0.0,NA,NA
1809,17-Mar,08:00,24.2983973,0.0,NA,NA
1810,17-Mar,09:00,17.35599807,0.0,NA,NA
1810,17-Mar,09:00,17.35599807,0.0,NA,NA
1811,17-Mar,10:00,17.35599807,0.0,NA,NA
1811,17-Mar,10:00,17.35599807,0.0,NA,NA
1812,17-Mar,11:00,10.413598845,0.0,NA,NA
1812,17-Mar,11:00,10.413598845,0.0,NA,NA
1813,17-Mar,12:00,27.769596915,8.8,NA,NA
1813,17-Mar,12:00,27.769596915,8.8,NA,NA
1814,17-Mar,13:00,27.769596915,3.2685714285,NA,NA
1814,17-Mar,13:00,27.769596915,3.2685714285,NA,NA
1815,17-Mar,14:00,17.35599807,0.0,NA,NA
1815,17-Mar,14:00,17.35599807,0.0,NA,NA
1816,17-Mar,15:00,10.413598845,0.0,NA,NA
1816,17-Mar,15:00,10.413598845,0.0,NA,NA
1817,17-Mar,16:00,10.413598845,0.0,NA,NA
1817,17-Mar,16:00,10.413598845,0.0,NA,NA
1818,17-Mar,17:00,20.827197685,0.0,NA,NA
1818,17-Mar,17:00,20.827197685,0.0,NA,NA
1819,17-Mar,18:00,31.24079653,8.8,NA,NA
1819,17-Mar,18:00,31.24079653,8.8,NA,NA
1820,17-Mar,19:00,31.24079653,3.2685714285,NA,NA
1820,17-Mar,19:00,31.24079653,3.2685714285,NA,NA
1821,17-Mar,20:00,34.711996145,0.0,NA,NA
1821,17-Mar,20:00,34.711996145,0.0,NA,NA
1822,17-Mar,21:00,27.769596915,0.0,NA,NA
1822,17-Mar,21:00,27.769596915,0.0,NA,NA
1823,17-Mar,22:00,27.769596915,0.0,NA,NA
1823,17-Mar,22:00,27.769596915,0.0,NA,NA
1824,17-Mar,23:00,17.35599807,0.0,NA,NA
1824,17-Mar,23:00,17.35599807,0.0,NA,NA
1825,18-Mar,00:00,7.810199135,0.0,NA,NA
1825,18-Mar,00:00,7.810199135,0.0,NA,NA
1826,18-Mar,01:00,7.810199135,2.1,NA,NA
1826,18-Mar,01:00,7.810199135,2.1,NA,NA
1827,18-Mar,02:00,5.20679942,2.1,NA,NA
1827,18-Mar,02:00,5.20679942,2.1,NA,NA
1828,18-Mar,03:00,5.20679942,2.1,NA,NA
1828,18-Mar,03:00,5.20679942,2.1,NA,NA
1829,18-Mar,04:00,5.20679942,2.1,NA,NA
1829,18-Mar,04:00,5.20679942,2.1,NA,NA
1830,18-Mar,05:00,5.20679942,2.1,NA,NA
1830,18-Mar,05:00,5.20679942,2.1,NA,NA
1831,18-Mar,06:00,7.810199135,0.0,NA,NA
1831,18-Mar,06:00,7.810199135,0.0,NA,NA
1832,18-Mar,07:00,7.810199135,0.0,NA,NA
1832,18-Mar,07:00,7.810199135,0.0,NA,NA
1833,18-Mar,08:00,18.223797975,0.0,NA,NA
1833,18-Mar,08:00,18.223797975,0.0,NA,NA
1834,18-Mar,09:00,13.016998555,0.0,NA,NA
1834,18-Mar,09:00,13.016998555,0.0,NA,NA
1835,18-Mar,10:00,13.016998555,0.0,NA,NA
1835,18-Mar,10:00,13.016998555,0.0,NA,NA
1836,18-Mar,11:00,7.810199135,0.0,NA,NA
1836,18-Mar,11:00,7.810199135,0.0,NA,NA
1837,18-Mar,12:00,20.827197685,6.6,NA,NA
1837,18-Mar,12:00,20.827197685,6.6,NA,NA
1838,18-Mar,13:00,20.827197685,2.4514285715,NA,NA
1838,18-Mar,13:00,20.827197685,2.4514285715,NA,NA
1839,18-Mar,14:00,13.016998555,0.0,NA,NA
1839,18-Mar,14:00,13.016998555,0.0,NA,NA
1840,18-Mar,15:00,7.810199135,0.0,NA,NA
1840,18-Mar,15:00,7.810199135,0.0,NA,NA
1841,18-Mar,16:00,7.810199135,0.0,NA,NA
1841,18-Mar,16:00,7.810199135,0.0,NA,NA
1842,18-Mar,17:00,15.620398265,0.0,NA,NA
1842,18-Mar,17:00,15.620398265,0.0,NA,NA
1843,18-Mar,18:00,23.4305974,6.6,NA,NA
1843,18-Mar,18:00,23.4305974,6.6,NA,NA
1844,18-Mar,19:00,23.4305974,2.4514285715,NA,NA
1844,18-Mar,19:00,23.4305974,2.4514285715,NA,NA
1845,18-Mar,20:00,26.03399711,0.0,NA,NA
1845,18-Mar,20:00,26.03399711,0.0,NA,NA
1846,18-Mar,21:00,20.827197685,0.0,NA,NA
1846,18-Mar,21:00,20.827197685,0.0,NA,NA
1847,18-Mar,22:00,20.827197685,0.0,NA,NA
1847,18-Mar,22:00,20.827197685,0.0,NA,NA
1848,18-Mar,23:00,13.016998555,0.0,NA,NA
1848,18-Mar,23:00,13.016998555,0.0,NA,NA
1849,19-Mar,00:00,7.810199135,0.0,NA,NA
1849,19-Mar,00:00,7.810199135,0.0,NA,NA
1850,19-Mar,01:00,7.810199135,2.1,NA,NA
1850,19-Mar,01:00,7.810199135,2.1,NA,NA
1851,19-Mar,02:00,5.20679942,2.1,NA,NA
1851,19-Mar,02:00,5.20679942,2.1,NA,NA
1852,19-Mar,03:00,5.20679942,2.1,NA,NA
1852,19-Mar,03:00,5.20679942,2.1,NA,NA
1853,19-Mar,04:00,5.20679942,2.1,NA,NA
1853,19-Mar,04:00,5.20679942,2.1,NA,NA
1854,19-Mar,05:00,5.20679942,2.1,NA,NA
1854,19-Mar,05:00,5.20679942,2.1,NA,NA
1855,19-Mar,06:00,7.810199135,0.0,NA,NA
1855,19-Mar,06:00,7.810199135,0.0,NA,NA
1856,19-Mar,07:00,7.810199135,0.0,NA,NA
1856,19-Mar,07:00,7.810199135,0.0,NA,NA
1857,19-Mar,08:00,18.223797975,0.0,NA,NA
1857,19-Mar,08:00,18.223797975,0.0,NA,NA
1858,19-Mar,09:00,13.016998555,0.0,NA,NA
1858,19-Mar,09:00,13.016998555,0.0,NA,NA
1859,19-Mar,10:00,13.016998555,0.0,NA,NA
1859,19-Mar,10:00,13.016998555,0.0,NA,NA
1860,19-Mar,11:00,7.810199135,0.0,NA,NA
1860,19-Mar,11:00,7.810199135,0.0,NA,NA
1861,19-Mar,12:00,20.827197685,6.6,NA,NA
1861,19-Mar,12:00,20.827197685,6.6,NA,NA
1862,19-Mar,13:00,20.827197685,2.4514285715,NA,NA
1862,19-Mar,13:00,20.827197685,2.4514285715,NA,NA
1863,19-Mar,14:00,13.016998555,0.0,NA,NA
1863,19-Mar,14:00,13.016998555,0.0,NA,NA
1864,19-Mar,15:00,7.810199135,0.0,NA,NA
1864,19-Mar,15:00,7.810199135,0.0,NA,NA
1865,19-Mar,16:00,7.810199135,0.0,NA,NA
1865,19-Mar,16:00,7.810199135,0.0,NA,NA
1866,19-Mar,17:00,15.620398265,0.0,NA,NA
1866,19-Mar,17:00,15.620398265,0.0,NA,NA
1867,19-Mar,18:00,23.4305974,6.6,NA,NA
1867,19-Mar,18:00,23.4305974,6.6,NA,NA
1868,19-Mar,19:00,23.4305974,2.4514285715,NA,NA
1868,19-Mar,19:00,23.4305974,2.4514285715,NA,NA
1869,19-Mar,20:00,26.03399711,0.0,NA,NA
1869,19-Mar,20:00,26.03399711,0.0,NA,NA
1870,19-Mar,21:00,20.827197685,0.0,NA,NA
1870,19-Mar,21:00,20.827197685,0.0,NA,NA
1871,19-Mar,22:00,20.827197685,0.0,NA,NA
1871,19-Mar,22:00,20.827197685,0.0,NA,NA
1872,19-Mar,23:00,13.016998555,0.0,NA,NA
1872,19-Mar,23:00,13.016998555,0.0,NA,NA
1873,20-Mar,00:00,7.810199135,0.0,NA,NA
1873,20-Mar,00:00,7.810199135,0.0,NA,NA
1874,20-Mar,01:00,7.810199135,2.1,NA,NA
1874,20-Mar,01:00,7.810199135,2.1,NA,NA
1875,20-Mar,02:00,5.20679942,2.1,NA,NA
1875,20-Mar,02:00,5.20679942,2.1,NA,NA
1876,20-Mar,03:00,5.20679942,2.1,NA,NA
1876,20-Mar,03:00,5.20679942,2.1,NA,NA
1877,20-Mar,04:00,5.20679942,2.1,NA,NA
1877,20-Mar,04:00,5.20679942,2.1,NA,NA
1878,20-Mar,05:00,5.20679942,2.1,NA,NA
1878,20-Mar,05:00,5.20679942,2.1,NA,NA
1879,20-Mar,06:00,7.810199135,0.0,NA,NA
1879,20-Mar,06:00,7.810199135,0.0,NA,NA
1880,20-Mar,07:00,7.810199135,0.0,NA,NA
1880,20-Mar,07:00,7.810199135,0.0,NA,NA
1881,20-Mar,08:00,18.223797975,0.0,NA,NA
1881,20-Mar,08:00,18.223797975,0.0,NA,NA
1882,20-Mar,09:00,13.016998555,0.0,NA,NA
1882,20-Mar,09:00,13.016998555,0.0,NA,NA
1883,20-Mar,10:00,13.016998555,0.0,NA,NA
1883,20-Mar,10:00,13.016998555,0.0,NA,NA
1884,20-Mar,11:00,7.810199135,0.0,NA,NA
1884,20-Mar,11:00,7.810199135,0.0,NA,NA
1885,20-Mar,12:00,20.827197685,6.6,NA,NA
1885,20-Mar,12:00,20.827197685,6.6,NA,NA
1886,20-Mar,13:00,20.827197685,2.4514285715,NA,NA
1886,20-Mar,13:00,20.827197685,2.4514285715,NA,NA
1887,20-Mar,14:00,13.016998555,0.0,NA,NA
1887,20-Mar,14:00,13.016998555,0.0,NA,NA
1888,20-Mar,15:00,7.810199135,0.0,NA,NA
1888,20-Mar,15:00,7.810199135,0.0,NA,NA
1889,20-Mar,16:00,7.810199135,0.0,NA,NA
1889,20-Mar,16:00,7.810199135,0.0,NA,NA
1890,20-Mar,17:00,15.620398265,0.0,NA,NA
1890,20-Mar,17:00,15.620398265,0.0,NA,NA
1891,20-Mar,18:00,23.4305974,6.6,NA,NA
1891,20-Mar,18:00,23.4305974,6.6,NA,NA
1892,20-Mar,19:00,23.4305974,2.4514285715,NA,NA
1892,20-Mar,19:00,23.4305974,2.4514285715,NA,NA
1893,20-Mar,20:00,26.03399711,0.0,NA,NA
1893,20-Mar,20:00,26.03399711,0.0,NA,NA
1894,20-Mar,21:00,20.827197685,0.0,NA,NA
1894,20-Mar,21:00,20.827197685,0.0,NA,NA
1895,20-Mar,22:00,20.827197685,0.0,NA,NA
1895,20-Mar,22:00,20.827197685,0.0,NA,NA
1896,20-Mar,23:00,13.016998555,0.0,NA,NA
1896,20-Mar,23:00,13.016998555,0.0,NA,NA
1897,21-Mar,00:00,7.810199135,0.0,NA,NA
1897,21-Mar,00:00,7.810199135,0.0,NA,NA
1898,21-Mar,01:00,7.810199135,2.1,NA,NA
1898,21-Mar,01:00,7.810199135,2.1,NA,NA
1899,21-Mar,02:00,5.20679942,2.1,NA,NA
1899,21-Mar,02:00,5.20679942,2.1,NA,NA
1900,21-Mar,03:00,5.20679942,2.1,NA,NA
1900,21-Mar,03:00,5.20679942,2.1,NA,NA
1901,21-Mar,04:00,5.20679942,2.1,NA,NA
1901,21-Mar,04:00,5.20679942,2.1,NA,NA
1902,21-Mar,05:00,5.20679942,2.1,NA,NA
1902,21-Mar,05:00,5.20679942,2.1,NA,NA
1903,21-Mar,06:00,7.810199135,0.0,NA,NA
1903,21-Mar,06:00,7.810199135,0.0,NA,NA
1904,21-Mar,07:00,7.810199135,0.0,NA,NA
1904,21-Mar,07:00,7.810199135,0.0,NA,NA
1905,21-Mar,08:00,18.223797975,0.0,NA,NA
1905,21-Mar,08:00,18.223797975,0.0,NA,NA
1906,21-Mar,09:00,13.016998555,0.0,NA,NA
1906,21-Mar,09:00,13.016998555,0.0,NA,NA
1907,21-Mar,10:00,13.016998555,0.0,NA,NA
1907,21-Mar,10:00,13.016998555,0.0,NA,NA
1908,21-Mar,11:00,7.810199135,0.0,NA,NA
1908,21-Mar,11:00,7.810199135,0.0,NA,NA
1909,21-Mar,12:00,20.827197685,6.6,NA,NA
1909,21-Mar,12:00,20.827197685,6.6,NA,NA
1910,21-Mar,13:00,20.827197685,2.4514285715,NA,NA
1910,21-Mar,13:00,20.827197685,2.4514285715,NA,NA
1911,21-Mar,14:00,13.016998555,0.0,NA,NA
1911,21-Mar,14:00,13.016998555,0.0,NA,NA
1912,21-Mar,15:00,7.810199135,0.0,NA,NA
1912,21-Mar,15:00,7.810199135,0.0,NA,NA
1913,21-Mar,16:00,7.810199135,0.0,NA,NA
1913,21-Mar,16:00,7.810199135,0.0,NA,NA
1914,21-Mar,17:00,15.620398265,0.0,NA,NA
1914,21-Mar,17:00,15.620398265,0.0,NA,NA
1915,21-Mar,18:00,23.4305974,6.6,NA,NA
1915,21-Mar,18:00,23.4305974,6.6,NA,NA
1916,21-Mar,19:00,23.4305974,2.4514285715,NA,NA
1916,21-Mar,19:00,23.4305974,2.4514285715,NA,NA
1917,21-Mar,20:00,26.03399711,0.0,NA,NA
1917,21-Mar,20:00,26.03399711,0.0,NA,NA
1918,21-Mar,21:00,20.827197685,0.0,NA,NA
1918,21-Mar,21:00,20.827197685,0.0,NA,NA
1919,21-Mar,22:00,20.827197685,0.0,NA,NA
1919,21-Mar,22:00,20.827197685,0.0,NA,NA
1920,21-Mar,23:00,13.016998555,0.0,NA,NA
1920,21-Mar,23:00,13.016998555,0.0,NA,NA
1921,22-Mar,00:00,7.810199135,0.0,NA,NA
1921,22-Mar,00:00,7.810199135,0.0,NA,NA
1922,22-Mar,01:00,7.810199135,2.1,NA,NA
1922,22-Mar,01:00,7.810199135,2.1,NA,NA
1923,22-Mar,02:00,5.20679942,2.1,NA,NA
1923,22-Mar,02:00,5.20679942,2.1,NA,NA
1924,22-Mar,03:00,5.20679942,2.1,NA,NA
1924,22-Mar,03:00,5.20679942,2.1,NA,NA
1925,22-Mar,04:00,5.20679942,2.1,NA,NA
1925,22-Mar,04:00,5.20679942,2.1,NA,NA
1926,22-Mar,05:00,5.20679942,2.1,NA,NA
1926,22-Mar,05:00,5.20679942,2.1,NA,NA
1927,22-Mar,06:00,7.810199135,0.0,NA,NA
1927,22-Mar,06:00,7.810199135,0.0,NA,NA
1928,22-Mar,07:00,7.810199135,0.0,NA,NA
1928,22-Mar,07:00,7.810199135,0.0,NA,NA
1929,22-Mar,08:00,18.223797975,0.0,NA,NA
1929,22-Mar,08:00,18.223797975,0.0,NA,NA
1930,22-Mar,09:00,13.016998555,0.0,NA,NA
1930,22-Mar,09:00,13.016998555,0.0,NA,NA
1931,22-Mar,10:00,13.016998555,0.0,NA,NA
1931,22-Mar,10:00,13.016998555,0.0,NA,NA
1932,22-Mar,11:00,7.810199135,0.0,NA,NA
1932,22-Mar,11:00,7.810199135,0.0,NA,NA
1933,22-Mar,12:00,20.827197685,6.6,NA,NA
1933,22-Mar,12:00,20.827197685,6.6,NA,NA
1934,22-Mar,13:00,20.827197685,2.4514285715,NA,NA
1934,22-Mar,13:00,20.827197685,2.4514285715,NA,NA
1935,22-Mar,14:00,13.016998555,0.0,NA,NA
1935,22-Mar,14:00,13.016998555,0.0,NA,NA
1936,22-Mar,15:00,7.810199135,0.0,NA,NA
1936,22-Mar,15:00,7.810199135,0.0,NA,NA
1937,22-Mar,16:00,7.810199135,0.0,NA,NA
1937,22-Mar,16:00,7.810199135,0.0,NA,NA
1938,22-Mar,17:00,15.620398265,0.0,NA,NA
1938,22-Mar,17:00,15.620398265,0.0,NA,NA
1939,22-Mar,18:00,23.4305974,6.6,NA,NA
1939,22-Mar,18:00,23.4305974,6.6,NA,NA
1940,22-Mar,19:00,23.4305974,2.4514285715,NA,NA
1940,22-Mar,19:00,23.4305974,2.4514285715,NA,NA
1941,22-Mar,20:00,26.03399711,0.0,NA,NA
1941,22-Mar,20:00,26.03399711,0.0,NA,NA
1942,22-Mar,21:00,20.827197685,0.0,NA,NA
1942,22-Mar,21:00,20.827197685,0.0,NA,NA
1943,22-Mar,22:00,20.827197685,0.0,NA,NA
1943,22-Mar,22:00,20.827197685,0.0,NA,NA
1944,22-Mar,23:00,13.016998555,0.0,NA,NA
1944,22-Mar,23:00,13.016998555,0.0,NA,NA
1945,23-Mar,00:00,10.413598845,0.0,NA,NA
1945,23-Mar,00:00,10.413598845,0.0,NA,NA
1946,23-Mar,01:00,10.413598845,2.8,NA,NA
1946,23-Mar,01:00,10.413598845,2.8,NA,NA
1947,23-Mar,02:00,6.94239923,2.8,NA,NA
1947,23-Mar,02:00,6.94239923,2.8,NA,NA
1948,23-Mar,03:00,6.94239923,2.8,NA,NA
1948,23-Mar,03:00,6.94239923,2.8,NA,NA
1949,23-Mar,04:00,6.94239923,2.8,NA,NA
1949,23-Mar,04:00,6.94239923,2.8,NA,NA
1950,23-Mar,05:00,6.94239923,2.8,NA,NA
1950,23-Mar,05:00,6.94239923,2.8,NA,NA
1951,23-Mar,06:00,10.413598845,0.0,NA,NA
1951,23-Mar,06:00,10.413598845,0.0,NA,NA
1952,23-Mar,07:00,10.413598845,0.0,NA,NA
1952,23-Mar,07:00,10.413598845,0.0,NA,NA
1953,23-Mar,08:00,24.2983973,0.0,NA,NA
1953,23-Mar,08:00,24.2983973,0.0,NA,NA
1954,23-Mar,09:00,17.35599807,0.0,NA,NA
1954,23-Mar,09:00,17.35599807,0.0,NA,NA
1955,23-Mar,10:00,17.35599807,0.0,NA,NA
1955,23-Mar,10:00,17.35599807,0.0,NA,NA
1956,23-Mar,11:00,10.413598845,0.0,NA,NA
1956,23-Mar,11:00,10.413598845,0.0,NA,NA
1957,23-Mar,12:00,27.769596915,8.8,NA,NA
1957,23-Mar,12:00,27.769596915,8.8,NA,NA
1958,23-Mar,13:00,27.769596915,3.2685714285,NA,NA
1958,23-Mar,13:00,27.769596915,3.2685714285,NA,NA
1959,23-Mar,14:00,17.35599807,0.0,NA,NA
1959,23-Mar,14:00,17.35599807,0.0,NA,NA
1960,23-Mar,15:00,10.413598845,0.0,NA,NA
1960,23-Mar,15:00,10.413598845,0.0,NA,NA
1961,23-Mar,16:00,10.413598845,0.0,NA,NA
1961,23-Mar,16:00,10.413598845,0.0,NA,NA
1962,23-Mar,17:00,20.827197685,0.0,NA,NA
1962,23-Mar,17:00,20.827197685,0.0,NA,NA
1963,23-Mar,18:00,31.24079653,8.8,NA,NA
1963,23-Mar,18:00,31.24079653,8.8,NA,NA
1964,23-Mar,19:00,31.24079653,3.2685714285,NA,NA
1964,23-Mar,19:00,31.24079653,3.2685714285,NA,NA
1965,23-Mar,20:00,34.711996145,0.0,NA,NA
1965,23-Mar,20:00,34.711996145,0.0,NA,NA
1966,23-Mar,21:00,27.769596915,0.0,NA,NA
1966,23-Mar,21:00,27.769596915,0.0,NA,NA
1967,23-Mar,22:00,27.769596915,0.0,NA,NA
1967,23-Mar,22:00,27.769596915,0.0,NA,NA
1968,23-Mar,23:00,17.35599807,0.0,NA,NA
1968,23-Mar,23:00,17.35599807,0.0,NA,NA
1969,24-Mar,00:00,10.413598845,0.0,NA,NA
1969,24-Mar,00:00,10.413598845,0.0,NA,NA
1970,24-Mar,01:00,10.413598845,2.8,NA,NA
1970,24-Mar,01:00,10.413598845,2.8,NA,NA
1971,24-Mar,02:00,6.94239923,2.8,NA,NA
1971,24-Mar,02:00,6.94239923,2.8,NA,NA
1972,24-Mar,03:00,6.94239923,2.8,NA,NA
1972,24-Mar,03:00,6.94239923,2.8,NA,NA
1973,24-Mar,04:00,6.94239923,2.8,NA,NA
1973,24-Mar,04:00,6.94239923,2.8,NA,NA
1974,24-Mar,05:00,6.94239923,2.8,NA,NA
1974,24-Mar,05:00,6.94239923,2.8,NA,NA
1975,24-Mar,06:00,10.413598845,0.0,NA,NA
1975,24-Mar,06:00,10.413598845,0.0,NA,NA
1976,24-Mar,07:00,10.413598845,0.0,NA,NA
1976,24-Mar,07:00,10.413598845,0.0,NA,NA
1977,24-Mar,08:00,24.2983973,0.0,NA,NA
1977,24-Mar,08:00,24.2983973,0.0,NA,NA
1978,24-Mar,09:00,17.35599807,0.0,NA,NA
1978,24-Mar,09:00,17.35599807,0.0,NA,NA
1979,24-Mar,10:00,17.35599807,0.0,NA,NA
1979,24-Mar,10:00,17.35599807,0.0,NA,NA
1980,24-Mar,11:00,10.413598845,0.0,NA,NA
1980,24-Mar,11:00,10.413598845,0.0,NA,NA
1981,24-Mar,12:00,27.769596915,8.8,NA,NA
1981,24-Mar,12:00,27.769596915,8.8,NA,NA
1982,24-Mar,13:00,27.769596915,3.2685714285,NA,NA
1982,24-Mar,13:00,27.769596915,3.2685714285,NA,NA
1983,24-Mar,14:00,17.35599807,0.0,NA,NA
1983,24-Mar,14:00,17.35599807,0.0,NA,NA
1984,24-Mar,15:00,10.413598845,0.0,NA,NA
1984,24-Mar,15:00,10.413598845,0.0,NA,NA
1985,24-Mar,16:00,10.413598845,0.0,NA,NA
1985,24-Mar,16:00,10.413598845,0.0,NA,NA
1986,24-Mar,17:00,20.827197685,0.0,NA,NA
1986,24-Mar,17:00,20.827197685,0.0,NA,NA
1987,24-Mar,18:00,31.24079653,8.8,NA,NA
1987,24-Mar,18:00,31.24079653,8.8,NA,NA
1988,24-Mar,19:00,31.24079653,3.2685714285,NA,NA
1988,24-Mar,19:00,31.24079653,3.2685714285,NA,NA
1989,24-Mar,20:00,34.711996145,0.0,NA,NA
1989,24-Mar,20:00,34.711996145,0.0,NA,NA
1990,24-Mar,21:00,27.769596915,0.0,NA,NA
1990,24-Mar,21:00,27.769596915,0.0,NA,NA
1991,24-Mar,22:00,27.769596915,0.0,NA,NA
1991,24-Mar,22:00,27.769596915,0.0,NA,NA
1992,24-Mar,23:00,17.35599807,0.0,NA,NA
1992,24-Mar,23:00,17.35599807,0.0,NA,NA
1993,25-Mar,00:00,7.810199135,0.0,NA,NA
1993,25-Mar,00:00,7.810199135,0.0,NA,NA
1994,25-Mar,01:00,7.810199135,2.1,NA,NA
1994,25-Mar,01:00,7.810199135,2.1,NA,NA
1995,25-Mar,02:00,5.20679942,2.1,NA,NA
1995,25-Mar,02:00,5.20679942,2.1,NA,NA
1996,25-Mar,03:00,5.20679942,2.1,NA,NA
1996,25-Mar,03:00,5.20679942,2.1,NA,NA
1997,25-Mar,04:00,5.20679942,2.1,NA,NA
1997,25-Mar,04:00,5.20679942,2.1,NA,NA
1998,25-Mar,05:00,5.20679942,2.1,NA,NA
1998,25-Mar,05:00,5.20679942,2.1,NA,NA
1999,25-Mar,06:00,7.810199135,0.0,NA,NA
1999,25-Mar,06:00,7.810199135,0.0,NA,NA
2000,25-Mar,07:00,7.810199135,0.0,NA,NA
2000,25-Mar,07:00,7.810199135,0.0,NA,NA
2001,25-Mar,08:00,18.223797975,0.0,NA,NA
2001,25-Mar,08:00,18.223797975,0.0,NA,NA
2002,25-Mar,09:00,13.016998555,0.0,NA,NA
2002,25-Mar,09:00,13.016998555,0.0,NA,NA
2003,25-Mar,10:00,13.016998555,0.0,NA,NA
2003,25-Mar,10:00,13.016998555,0.0,NA,NA
2004,25-Mar,11:00,7.810199135,0.0,NA,NA
2004,25-Mar,11:00,7.810199135,0.0,NA,NA
2005,25-Mar,12:00,20.827197685,6.6,NA,NA
2005,25-Mar,12:00,20.827197685,6.6,NA,NA
2006,25-Mar,13:00,20.827197685,2.4514285715,NA,NA
2006,25-Mar,13:00,20.827197685,2.4514285715,NA,NA
2007,25-Mar,14:00,13.016998555,0.0,NA,NA
2007,25-Mar,14:00,13.016998555,0.0,NA,NA
2008,25-Mar,15:00,7.810199135,0.0,NA,NA
2008,25-Mar,15:00,7.810199135,0.0,NA,NA
2009,25-Mar,16:00,7.810199135,0.0,NA,NA
2009,25-Mar,16:00,7.810199135,0.0,NA,NA
2010,25-Mar,17:00,15.620398265,0.0,NA,NA
2010,25-Mar,17:00,15.620398265,0.0,NA,NA
2011,25-Mar,18:00,23.4305974,6.6,NA,NA
2011,25-Mar,18:00,23.4305974,6.6,NA,NA
2012,25-Mar,19:00,23.4305974,2.4514285715,NA,NA
2012,25-Mar,19:00,23.4305974,2.4514285715,NA,NA
2013,25-Mar,20:00,26.03399711,0.0,NA,NA
2013,25-Mar,20:00,26.03399711,0.0,NA,NA
2014,25-Mar,21:00,20.827197685,0.0,NA,NA
2014,25-Mar,21:00,20.827197685,0.0,NA,NA
2015,25-Mar,22:00,20.827197685,0.0,NA,NA
2015,25-Mar,22:00,20.827197685,0.0,NA,NA
2016,25-Mar,23:00,13.016998555,0.0,NA,NA
2016,25-Mar,23:00,13.016998555,0.0,NA,NA
2017,26-Mar,00:00,7.810199135,0.0,NA,NA
2017,26-Mar,00:00,7.810199135,0.0,NA,NA
