HoY,Date,Start Time,RGen1,RGen2,RGen3,RGen4,
1438,01-Mar,21:00,0.0,0.0,0.0,,
1439,01-Mar,22:00,0.0,0.0,0.0,,
1439,01-Mar,22:00,0.0,0.0,0.0,,
1440,01-Mar,23:00,0.0,0.0,0.0,,
1440,01-Mar,23:00,0.0,0.0,0.0,,
1441,02-Mar,00:00,0.0,0.0,0.0,,
1441,02-Mar,00:00,0.0,0.0,0.0,,
1442,02-Mar,01:00,0.0,0.0,0.0,,
1442,02-Mar,01:00,0.0,0.0,0.0,,
1443,02-Mar,02:00,0.0,0.0,0.0,,
1443,02-Mar,02:00,0.0,0.0,0.0,,
1444,02-Mar,03:00,0.0,0.0,0.0,,
1444,02-Mar,03:00,0.0,0.0,0.0,,
1445,02-Mar,04:00,0.0,0.0,0.0,,
1445,02-Mar,04:00,0.0,0.0,0.0,,
1446,02-Mar,05:00,0.0,0.0,0.0,,
1446,02-Mar,05:00,0.0,0.0,0.0,,
1447,02-Mar,06:00,0.0,0.0,0.0,,
1447,02-Mar,06:00,0.0,0.0,0.0,,
1448,02-Mar,07:00,0.026,0.0505,0.011,,
1448,02-Mar,07:00,0.026,0.0505,0.011,,
1449,02-Mar,08:00,0.0925,0.134,0.0485,,
1449,02-Mar,08:00,0.0925,0.134,0.0485,,
1450,02-Mar,09:00,0.2465,0.343,0.1645,,
1450,02-Mar,09:00,0.2465,0.343,0.1645,,
1451,02-Mar,10:00,0.254,0.3005,0.2075,,
1451,02-Mar,10:00,0.254,0.3005,0.2075,,
1452,02-Mar,11:00,0.177,0.1725,0.1545,,
1452,02-Mar,11:00,0.177,0.1725,0.1545,,
1453,02-Mar,12:00,0.1885,0.1715,0.1755,,
1453,02-Mar,12:00,0.1885,0.1715,0.1755,,
1454,02-Mar,13:00,0.098,0.0795,0.086,,
1454,02-Mar,13:00,0.098,0.0795,0.086,,
1455,02-Mar,14:00,0.092,0.071,0.0845,,
1455,02-Mar,14:00,0.092,0.071,0.0845,,
1456,02-Mar,15:00,0.0445,0.0325,0.0395,,
1456,02-Mar,15:00,0.0445,0.0325,0.0395,,
1457,02-Mar,16:00,0.0065,0.0045,0.0055,,
1457,02-Mar,16:00,0.0065,0.0045,0.0055,,
1458,02-Mar,17:00,0.0,0.0,0.0,,
1458,02-Mar,17:00,0.0,0.0,0.0,,
1459,02-Mar,18:00,0.0,0.0,0.0,,
1459,02-Mar,18:00,0.0,0.0,0.0,,
1460,02-Mar,19:00,0.0,0.0,0.0,,
1460,02-Mar,19:00,0.0,0.0,0.0,,
1461,02-Mar,20:00,0.0,0.0,0.0,,
1461,02-Mar,20:00,0.0,0.0,0.0,,
1462,02-Mar,21:00,0.0,0.0,0.0,,
1462,02-Mar,21:00,0.0,0.0,0.0,,
1463,02-Mar,22:00,0.0,0.0,0.0,,
1463,02-Mar,22:00,0.0,0.0,0.0,,
1464,02-Mar,23:00,0.0,0.0,0.0,,
1464,02-Mar,23:00,0.0,0.0,0.0,,
1465,03-Mar,00:00,0.0,0.0,0.0,,
1465,03-Mar,00:00,0.0,0.0,0.0,,
1466,03-Mar,01:00,0.0,0.0,0.0,,
1466,03-Mar,01:00,0.0,0.0,0.0,,
1467,03-Mar,02:00,0.0,0.0,0.0,,
1467,03-Mar,02:00,0.0,0.0,0.0,,
1468,03-Mar,03:00,0.0,0.0,0.0,,
1468,03-Mar,03:00,0.0,0.0,0.0,,
1469,03-Mar,04:00,0.0,0.0,0.0,,
1469,03-Mar,04:00,0.0,0.0,0.0,,
1470,03-Mar,05:00,0.0,0.0,0.0,,
1470,03-Mar,05:00,0.0,0.0,0.0,,
1471,03-Mar,06:00,0.0,0.0,0.0,,
1471,03-Mar,06:00,0.0,0.0,0.0,,
1472,03-Mar,07:00,0.005,0.0045,0.0035,,
1472,03-Mar,07:00,0.005,0.0045,0.0035,,
1473,03-Mar,08:00,0.0145,0.012,0.0105,,
1473,03-Mar,08:00,0.0145,0.012,0.0105,,
1474,03-Mar,09:00,0.0355,0.029,0.027,,
1474,03-Mar,09:00,0.0355,0.029,0.027,,
1475,03-Mar,10:00,0.0385,0.031,0.03,,
1475,03-Mar,10:00,0.0385,0.031,0.03,,
1476,03-Mar,11:00,0.0265,0.0205,0.0205,,
1476,03-Mar,11:00,0.0265,0.0205,0.0205,,
1477,03-Mar,12:00,0.035,0.027,0.0275,,
1477,03-Mar,12:00,0.035,0.027,0.0275,,
1478,03-Mar,13:00,0.064,0.0505,0.0515,,
1478,03-Mar,13:00,0.064,0.0505,0.0515,,
1479,03-Mar,14:00,0.029,0.022,0.023,,
1479,03-Mar,14:00,0.029,0.022,0.023,,
1480,03-Mar,15:00,0.0055,0.004,0.004,,
1480,03-Mar,15:00,0.0055,0.004,0.004,,
1481,03-Mar,16:00,0.005,0.0035,0.0035,,
1481,03-Mar,16:00,0.005,0.0035,0.0035,,
1482,03-Mar,17:00,0.0005,0.0,0.0005,,
1482,03-Mar,17:00,0.0005,0.0,0.0005,,
1483,03-Mar,18:00,0.0,0.0,0.0,,
1483,03-Mar,18:00,0.0,0.0,0.0,,
1484,03-Mar,19:00,0.0,0.0,0.0,,
1484,03-Mar,19:00,0.0,0.0,0.0,,
1485,03-Mar,20:00,0.0,0.0,0.0,,
1485,03-Mar,20:00,0.0,0.0,0.0,,
1486,03-Mar,21:00,0.0,0.0,0.0,,
1486,03-Mar,21:00,0.0,0.0,0.0,,
1487,03-Mar,22:00,0.0,0.0,0.0,,
1487,03-Mar,22:00,0.0,0.0,0.0,,
1488,03-Mar,23:00,0.0,0.0,0.0,,
1488,03-Mar,23:00,0.0,0.0,0.0,,
1489,04-Mar,00:00,0.0,0.0,0.0,,
1489,04-Mar,00:00,0.0,0.0,0.0,,
1490,04-Mar,01:00,0.0,0.0,0.0,,
1490,04-Mar,01:00,0.0,0.0,0.0,,
1491,04-Mar,02:00,0.0,0.0,0.0,,
1491,04-Mar,02:00,0.0,0.0,0.0,,
1492,04-Mar,03:00,0.0,0.0,0.0,,
1492,04-Mar,03:00,0.0,0.0,0.0,,
1493,04-Mar,04:00,0.0,0.0,0.0,,
1493,04-Mar,04:00,0.0,0.0,0.0,,
1494,04-Mar,05:00,0.0,0.0,0.0,,
1494,04-Mar,05:00,0.0,0.0,0.0,,
1495,04-Mar,06:00,0.0,0.0,0.0,,
1495,04-Mar,06:00,0.0,0.0,0.0,,
1496,04-Mar,07:00,0.0235,0.0375,0.012,,
1496,04-Mar,07:00,0.0235,0.0375,0.012,,
1497,04-Mar,08:00,0.0635,0.0725,0.04,,
1497,04-Mar,08:00,0.0635,0.0725,0.04,,
1498,04-Mar,09:00,0.1135,0.121,0.0825,,
1498,04-Mar,09:00,0.1135,0.121,0.0825,,
1499,04-Mar,10:00,0.128,0.1225,0.102,,
1499,04-Mar,10:00,0.128,0.1225,0.102,,
1500,04-Mar,11:00,0.1155,0.101,0.0955,,
1500,04-Mar,11:00,0.1155,0.101,0.0955,,
1501,04-Mar,12:00,0.0995,0.0825,0.083,,
1501,04-Mar,12:00,0.0995,0.0825,0.083,,
1502,04-Mar,13:00,0.0985,0.0795,0.0855,,
1502,04-Mar,13:00,0.0985,0.0795,0.0855,,
1503,04-Mar,14:00,0.135,0.1035,0.136,,
1503,04-Mar,14:00,0.135,0.1035,0.136,,
1504,04-Mar,15:00,0.095,0.064,0.1025,,
1504,04-Mar,15:00,0.095,0.064,0.1025,,
1505,04-Mar,16:00,0.031,0.0195,0.032,,
1505,04-Mar,16:00,0.031,0.0195,0.032,,
1506,04-Mar,17:00,0.0005,0.0,0.001,,
1506,04-Mar,17:00,0.0005,0.0,0.001,,
1507,04-Mar,18:00,0.0,0.0,0.0,,
1507,04-Mar,18:00,0.0,0.0,0.0,,
1508,04-Mar,19:00,0.0,0.0,0.0,,
1508,04-Mar,19:00,0.0,0.0,0.0,,
1509,04-Mar,20:00,0.0,0.0,0.0,,
1509,04-Mar,20:00,0.0,0.0,0.0,,
1510,04-Mar,21:00,0.0,0.0,0.0,,
1510,04-Mar,21:00,0.0,0.0,0.0,,
1511,04-Mar,22:00,0.0,0.0,0.0,,
1511,04-Mar,22:00,0.0,0.0,0.0,,
1512,04-Mar,23:00,0.0,0.0,0.0,,
1512,04-Mar,23:00,0.0,0.0,0.0,,
1513,05-Mar,00:00,0.0,0.0,0.0,,
1513,05-Mar,00:00,0.0,0.0,0.0,,
1514,05-Mar,01:00,0.0,0.0,0.0,,
1514,05-Mar,01:00,0.0,0.0,0.0,,
1515,05-Mar,02:00,0.0,0.0,0.0,,
1515,05-Mar,02:00,0.0,0.0,0.0,,
1516,05-Mar,03:00,0.0,0.0,0.0,,
1516,05-Mar,03:00,0.0,0.0,0.0,,
1517,05-Mar,04:00,0.0,0.0,0.0,,
1517,05-Mar,04:00,0.0,0.0,0.0,,
1518,05-Mar,05:00,0.0,0.0,0.0,,
1518,05-Mar,05:00,0.0,0.0,0.0,,
1519,05-Mar,06:00,0.0,0.0,0.0,,
1519,05-Mar,06:00,0.0,0.0,0.0,,
1520,05-Mar,07:00,0.023,0.033,0.0125,,
1520,05-Mar,07:00,0.023,0.033,0.0125,,
1521,05-Mar,08:00,0.1,0.135,0.055,,
1521,05-Mar,08:00,0.1,0.135,0.055,,
1522,05-Mar,09:00,0.1365,0.153,0.098,,
1522,05-Mar,09:00,0.1365,0.153,0.098,,
1523,05-Mar,10:00,0.1265,0.119,0.1005,,
1523,05-Mar,10:00,0.1265,0.119,0.1005,,
1524,05-Mar,11:00,0.1135,0.0975,0.093,,
1524,05-Mar,11:00,0.1135,0.0975,0.093,,
1525,05-Mar,12:00,0.0745,0.06,0.0605,,
1525,05-Mar,12:00,0.0745,0.06,0.0605,,
1526,05-Mar,13:00,0.0505,0.0395,0.0405,,
1526,05-Mar,13:00,0.0505,0.0395,0.0405,,
1527,05-Mar,14:00,0.0365,0.028,0.029,,
1527,05-Mar,14:00,0.0365,0.028,0.029,,
1528,05-Mar,15:00,0.016,0.012,0.0125,,
1528,05-Mar,15:00,0.016,0.012,0.0125,,
1529,05-Mar,16:00,0.004,0.0025,0.003,,
1529,05-Mar,16:00,0.004,0.0025,0.003,,
1530,05-Mar,17:00,0.0,0.0,0.0,,
1530,05-Mar,17:00,0.0,0.0,0.0,,
1531,05-Mar,18:00,0.0,0.0,0.0,,
1531,05-Mar,18:00,0.0,0.0,0.0,,
1532,05-Mar,19:00,0.0,0.0,0.0,,
1532,05-Mar,19:00,0.0,0.0,0.0,,
1533,05-Mar,20:00,0.0,0.0,0.0,,
1533,05-Mar,20:00,0.0,0.0,0.0,,
1534,05-Mar,21:00,0.0,0.0,0.0,,
1534,05-Mar,21:00,0.0,0.0,0.0,,
1535,05-Mar,22:00,0.0,0.0,0.0,,
1535,05-Mar,22:00,0.0,0.0,0.0,,
1536,05-Mar,23:00,0.0,0.0,0.0,,
1536,05-Mar,23:00,0.0,0.0,0.0,,
1537,06-Mar,00:00,0.0,0.0,0.0,,
1537,06-Mar,00:00,0.0,0.0,0.0,,
1538,06-Mar,01:00,0.0,0.0,0.0,,
1538,06-Mar,01:00,0.0,0.0,0.0,,
1539,06-Mar,02:00,0.0,0.0,0.0,,
1539,06-Mar,02:00,0.0,0.0,0.0,,
1540,06-Mar,03:00,0.0,0.0,0.0,,
1540,06-Mar,03:00,0.0,0.0,0.0,,
1541,06-Mar,04:00,0.0,0.0,0.0,,
1541,06-Mar,04:00,0.0,0.0,0.0,,
1542,06-Mar,05:00,0.0,0.0,0.0,,
1542,06-Mar,05:00,0.0,0.0,0.0,,
1543,06-Mar,06:00,0.0,0.0,0.0,,
1543,06-Mar,06:00,0.0,0.0,0.0,,
1544,06-Mar,07:00,0.0205,0.0265,0.012,,
1544,06-Mar,07:00,0.0205,0.0265,0.012,,
1545,06-Mar,08:00,0.0475,0.047,0.0325,,
1545,06-Mar,08:00,0.0475,0.047,0.0325,,
1546,06-Mar,09:00,0.069,0.063,0.052,,
1546,06-Mar,09:00,0.069,0.063,0.052,,
1547,06-Mar,10:00,0.103,0.093,0.0815,,
1547,06-Mar,10:00,0.103,0.093,0.0815,,
1548,06-Mar,11:00,0.1805,0.1715,0.1555,,
1548,06-Mar,11:00,0.1805,0.1715,0.1555,,
1549,06-Mar,12:00,0.206,0.187,0.192,,
1549,06-Mar,12:00,0.206,0.187,0.192,,
1550,06-Mar,13:00,0.166,0.138,0.159,,
1550,06-Mar,13:00,0.166,0.138,0.159,,
1551,06-Mar,14:00,0.1025,0.079,0.095,,
1551,06-Mar,14:00,0.1025,0.079,0.095,,
1552,06-Mar,15:00,0.0455,0.0335,0.04,,
1552,06-Mar,15:00,0.0455,0.0335,0.04,,
1553,06-Mar,16:00,0.027,0.0175,0.0255,,
1553,06-Mar,16:00,0.027,0.0175,0.0255,,
1554,06-Mar,17:00,0.003,0.0015,0.0045,,
1554,06-Mar,17:00,0.003,0.0015,0.0045,,
1555,06-Mar,18:00,0.0,0.0,0.0,,
1555,06-Mar,18:00,0.0,0.0,0.0,,
1556,06-Mar,19:00,0.0,0.0,0.0,,
1556,06-Mar,19:00,0.0,0.0,0.0,,
1557,06-Mar,20:00,0.0,0.0,0.0,,
1557,06-Mar,20:00,0.0,0.0,0.0,,
1558,06-Mar,21:00,0.0,0.0,0.0,,
1558,06-Mar,21:00,0.0,0.0,0.0,,
1559,06-Mar,22:00,0.0,0.0,0.0,,
1559,06-Mar,22:00,0.0,0.0,0.0,,
1560,06-Mar,23:00,0.0,0.0,0.0,,
1560,06-Mar,23:00,0.0,0.0,0.0,,
1561,07-Mar,00:00,0.0,0.0,0.0,,
1561,07-Mar,00:00,0.0,0.0,0.0,,
1562,07-Mar,01:00,0.0,0.0,0.0,,
1562,07-Mar,01:00,0.0,0.0,0.0,,
1563,07-Mar,02:00,0.0,0.0,0.0,,
1563,07-Mar,02:00,0.0,0.0,0.0,,
1564,07-Mar,03:00,0.0,0.0,0.0,,
1564,07-Mar,03:00,0.0,0.0,0.0,,
1565,07-Mar,04:00,0.0,0.0,0.0,,
1565,07-Mar,04:00,0.0,0.0,0.0,,
1566,07-Mar,05:00,0.0,0.0,0.0,,
1566,07-Mar,05:00,0.0,0.0,0.0,,
1567,07-Mar,06:00,0.0,0.0,0.0,,
1567,07-Mar,06:00,0.0,0.0,0.0,,
1568,07-Mar,07:00,0.0275,0.0435,0.014,,
1568,07-Mar,07:00,0.0275,0.0435,0.014,,
1569,07-Mar,08:00,0.117,0.172,0.057,,
1569,07-Mar,08:00,0.117,0.172,0.057,,
1570,07-Mar,09:00,0.2085,0.273,0.1385,,
1570,07-Mar,09:00,0.2085,0.273,0.1385,,
1571,07-Mar,10:00,0.2915,0.346,0.2355,,
1571,07-Mar,10:00,0.2915,0.346,0.2355,,
1572,07-Mar,11:00,0.3105,0.3315,0.284,,
1572,07-Mar,11:00,0.3105,0.3315,0.284,,
1573,07-Mar,12:00,0.291,0.2785,0.2885,,
1573,07-Mar,12:00,0.291,0.2785,0.2885,,
1574,07-Mar,13:00,0.217,0.1835,0.223,,
1574,07-Mar,13:00,0.217,0.1835,0.223,,
1575,07-Mar,14:00,0.1095,0.084,0.1045,,
1575,07-Mar,14:00,0.1095,0.084,0.1045,,
1576,07-Mar,15:00,0.0525,0.038,0.047,,
1576,07-Mar,15:00,0.0525,0.038,0.047,,
1577,07-Mar,16:00,0.018,0.012,0.0155,,
1577,07-Mar,16:00,0.018,0.012,0.0155,,
1578,07-Mar,17:00,0.0005,0.0,0.0005,,
1578,07-Mar,17:00,0.0005,0.0,0.0005,,
1579,07-Mar,18:00,0.0,0.0,0.0,,
1579,07-Mar,18:00,0.0,0.0,0.0,,
1580,07-Mar,19:00,0.0,0.0,0.0,,
1580,07-Mar,19:00,0.0,0.0,0.0,,
1581,07-Mar,20:00,0.0,0.0,0.0,,
1581,07-Mar,20:00,0.0,0.0,0.0,,
1582,07-Mar,21:00,0.0,0.0,0.0,,
1582,07-Mar,21:00,0.0,0.0,0.0,,
1583,07-Mar,22:00,0.0,0.0,0.0,,
1583,07-Mar,22:00,0.0,0.0,0.0,,
1584,07-Mar,23:00,0.0,0.0,0.0,,
1584,07-Mar,23:00,0.0,0.0,0.0,,
1585,08-Mar,00:00,0.0,0.0,0.0,,
1585,08-Mar,00:00,0.0,0.0,0.0,,
1586,08-Mar,01:00,0.0,0.0,0.0,,
1586,08-Mar,01:00,0.0,0.0,0.0,,
1587,08-Mar,02:00,0.0,0.0,0.0,,
1587,08-Mar,02:00,0.0,0.0,0.0,,
1588,08-Mar,03:00,0.0,0.0,0.0,,
1588,08-Mar,03:00,0.0,0.0,0.0,,
1589,08-Mar,04:00,0.0,0.0,0.0,,
1589,08-Mar,04:00,0.0,0.0,0.0,,
1590,08-Mar,05:00,0.0,0.0,0.0,,
1590,08-Mar,05:00,0.0,0.0,0.0,,
1591,08-Mar,06:00,0.0,0.0,0.0,,
1591,08-Mar,06:00,0.0,0.0,0.0,,
1592,08-Mar,07:00,0.0275,0.039,0.015,,
1592,08-Mar,07:00,0.0275,0.039,0.015,,
1593,08-Mar,08:00,0.105,0.14,0.0575,,
1593,08-Mar,08:00,0.105,0.14,0.0575,,
1594,08-Mar,09:00,0.1145,0.118,0.0835,,
1594,08-Mar,09:00,0.1145,0.118,0.0835,,
1595,08-Mar,10:00,0.097,0.0855,0.0765,,
1595,08-Mar,10:00,0.097,0.0855,0.0765,,
1596,08-Mar,11:00,0.0925,0.0775,0.0745,,
1596,08-Mar,11:00,0.0925,0.0775,0.0745,,
1597,08-Mar,12:00,0.112,0.093,0.094,,
1597,08-Mar,12:00,0.112,0.093,0.094,,
1598,08-Mar,13:00,0.1415,0.1155,0.1285,,
1598,08-Mar,13:00,0.1415,0.1155,0.1285,,
1599,08-Mar,14:00,0.125,0.0955,0.12,,
1599,08-Mar,14:00,0.125,0.0955,0.12,,
1600,08-Mar,15:00,0.0655,0.0475,0.0605,,
1600,08-Mar,15:00,0.0655,0.0475,0.0605,,
1601,08-Mar,16:00,0.0185,0.013,0.0155,,
1601,08-Mar,16:00,0.0185,0.013,0.0155,,
1602,08-Mar,17:00,0.0,0.0,0.0,,
1602,08-Mar,17:00,0.0,0.0,0.0,,
1603,08-Mar,18:00,0.0,0.0,0.0,,
1603,08-Mar,18:00,0.0,0.0,0.0,,
1604,08-Mar,19:00,0.0,0.0,0.0,,
1604,08-Mar,19:00,0.0,0.0,0.0,,
1605,08-Mar,20:00,0.0,0.0,0.0,,
1605,08-Mar,20:00,0.0,0.0,0.0,,
1606,08-Mar,21:00,0.0,0.0,0.0,,
1606,08-Mar,21:00,0.0,0.0,0.0,,
1607,08-Mar,22:00,0.0,0.0,0.0,,
1607,08-Mar,22:00,0.0,0.0,0.0,,
1608,08-Mar,23:00,0.0,0.0,0.0,,
1608,08-Mar,23:00,0.0,0.0,0.0,,
1609,09-Mar,00:00,0.0,0.0,0.0,,
1609,09-Mar,00:00,0.0,0.0,0.0,,
1610,09-Mar,01:00,0.0,0.0,0.0,,
1610,09-Mar,01:00,0.0,0.0,0.0,,
1611,09-Mar,02:00,0.0,0.0,0.0,,
1611,09-Mar,02:00,0.0,0.0,0.0,,
1612,09-Mar,03:00,0.0,0.0,0.0,,
1612,09-Mar,03:00,0.0,0.0,0.0,,
1613,09-Mar,04:00,0.0,0.0,0.0,,
1613,09-Mar,04:00,0.0,0.0,0.0,,
1614,09-Mar,05:00,0.0,0.0,0.0,,
1614,09-Mar,05:00,0.0,0.0,0.0,,
1615,09-Mar,06:00,0.0,0.0,0.0,,
1615,09-Mar,06:00,0.0,0.0,0.0,,
1616,09-Mar,07:00,0.035,0.057,0.017,,
1616,09-Mar,07:00,0.035,0.057,0.017,,
1617,09-Mar,08:00,0.1035,0.14,0.055,,
1617,09-Mar,08:00,0.1035,0.14,0.055,,
1618,09-Mar,09:00,0.1965,0.248,0.1315,,
1618,09-Mar,09:00,0.1965,0.248,0.1315,,
1619,09-Mar,10:00,0.2575,0.292,0.206,,
1619,09-Mar,10:00,0.2575,0.292,0.206,,
1620,09-Mar,11:00,0.102,0.0875,0.083,,
1620,09-Mar,11:00,0.102,0.0875,0.083,,
1621,09-Mar,12:00,0.1425,0.122,0.124,,
1621,09-Mar,12:00,0.1425,0.122,0.124,,
1622,09-Mar,13:00,0.2675,0.227,0.2815,,
1622,09-Mar,13:00,0.2675,0.227,0.2815,,
1623,09-Mar,14:00,0.0995,0.076,0.092,,
1623,09-Mar,14:00,0.0995,0.076,0.092,,
1624,09-Mar,15:00,0.06,0.0435,0.054,,
1624,09-Mar,15:00,0.06,0.0435,0.054,,
1625,09-Mar,16:00,0.0135,0.0095,0.0115,,
1625,09-Mar,16:00,0.0135,0.0095,0.0115,,
1626,09-Mar,17:00,0.0005,0.0,0.0,,
1626,09-Mar,17:00,0.0005,0.0,0.0,,
1627,09-Mar,18:00,0.0,0.0,0.0,,
1627,09-Mar,18:00,0.0,0.0,0.0,,
1628,09-Mar,19:00,0.0,0.0,0.0,,
1628,09-Mar,19:00,0.0,0.0,0.0,,
1629,09-Mar,20:00,0.0,0.0,0.0,,
1629,09-Mar,20:00,0.0,0.0,0.0,,
1630,09-Mar,21:00,0.0,0.0,0.0,,
1630,09-Mar,21:00,0.0,0.0,0.0,,
1631,09-Mar,22:00,0.0,0.0,0.0,,
1631,09-Mar,22:00,0.0,0.0,0.0,,
1632,09-Mar,23:00,0.0,0.0,0.0,,
1632,09-Mar,23:00,0.0,0.0,0.0,,
1633,10-Mar,00:00,0.0,0.0,0.0,,
1633,10-Mar,00:00,0.0,0.0,0.0,,
1634,10-Mar,01:00,0.0,0.0,0.0,,
1634,10-Mar,01:00,0.0,0.0,0.0,,
1635,10-Mar,02:00,0.0,0.0,0.0,,
1635,10-Mar,02:00,0.0,0.0,0.0,,
1636,10-Mar,03:00,0.0,0.0,0.0,,
1636,10-Mar,03:00,0.0,0.0,0.0,,
1637,10-Mar,04:00,0.0,0.0,0.0,,
1637,10-Mar,04:00,0.0,0.0,0.0,,
1638,10-Mar,05:00,0.0,0.0,0.0,,
1638,10-Mar,05:00,0.0,0.0,0.0,,
1639,10-Mar,06:00,0.0,0.0,0.0,,
1639,10-Mar,06:00,0.0,0.0,0.0,,
1640,10-Mar,07:00,0.014,0.0145,0.009,,
1640,10-Mar,07:00,0.014,0.0145,0.009,,
1641,10-Mar,08:00,0.0475,0.0455,0.033,,
1641,10-Mar,08:00,0.0475,0.0455,0.033,,
1642,10-Mar,09:00,0.086,0.0815,0.0635,,
1642,10-Mar,09:00,0.086,0.0815,0.0635,,
1643,10-Mar,10:00,0.2555,0.2875,0.2035,,
1643,10-Mar,10:00,0.2555,0.2875,0.2035,,
1644,10-Mar,11:00,0.3065,0.321,0.277,,
1644,10-Mar,11:00,0.3065,0.321,0.277,,
1645,10-Mar,12:00,0.295,0.279,0.2895,,
1645,10-Mar,12:00,0.295,0.279,0.2895,,
1646,10-Mar,13:00,0.2535,0.2135,0.2645,,
1646,10-Mar,13:00,0.2535,0.2135,0.2645,,
1647,10-Mar,14:00,0.1555,0.1165,0.1595,,
1647,10-Mar,14:00,0.1555,0.1165,0.1595,,
1648,10-Mar,15:00,0.062,0.045,0.0565,,
1648,10-Mar,15:00,0.062,0.045,0.0565,,
1649,10-Mar,16:00,0.0235,0.016,0.021,,
1649,10-Mar,16:00,0.0235,0.016,0.021,,
1650,10-Mar,17:00,0.002,0.001,0.002,,
1650,10-Mar,17:00,0.002,0.001,0.002,,
1651,10-Mar,18:00,0.0,0.0,0.0,,
1651,10-Mar,18:00,0.0,0.0,0.0,,
1652,10-Mar,19:00,0.0,0.0,0.0,,
1652,10-Mar,19:00,0.0,0.0,0.0,,
1653,10-Mar,20:00,0.0,0.0,0.0,,
1653,10-Mar,20:00,0.0,0.0,0.0,,
1654,10-Mar,21:00,0.0,0.0,0.0,,
1654,10-Mar,21:00,0.0,0.0,0.0,,
1655,10-Mar,22:00,0.0,0.0,0.0,,
1655,10-Mar,22:00,0.0,0.0,0.0,,
1656,10-Mar,23:00,0.0,0.0,0.0,,
1656,10-Mar,23:00,0.0,0.0,0.0,,
1657,11-Mar,00:00,0.0,0.0,0.0,,
1657,11-Mar,00:00,0.0,0.0,0.0,,
1658,11-Mar,01:00,0.0,0.0,0.0,,
1658,11-Mar,01:00,0.0,0.0,0.0,,
1659,11-Mar,02:00,0.0,0.0,0.0,,
1659,11-Mar,02:00,0.0,0.0,0.0,,
1660,11-Mar,03:00,0.0,0.0,0.0,,
1660,11-Mar,03:00,0.0,0.0,0.0,,
1661,11-Mar,04:00,0.0,0.0,0.0,,
1661,11-Mar,04:00,0.0,0.0,0.0,,
1662,11-Mar,05:00,0.0,0.0,0.0,,
1662,11-Mar,05:00,0.0,0.0,0.0,,
1663,11-Mar,06:00,0.0005,0.0045,0.0,,
1663,11-Mar,06:00,0.0005,0.0045,0.0,,
1664,11-Mar,07:00,0.071,0.1645,0.0165,,
1664,11-Mar,07:00,0.071,0.1645,0.0165,,
1665,11-Mar,08:00,0.185,0.305,0.066,,
1665,11-Mar,08:00,0.185,0.305,0.066,,
1666,11-Mar,09:00,0.279,0.38,0.177,,
1666,11-Mar,09:00,0.279,0.38,0.177,,
1667,11-Mar,10:00,0.3425,0.4095,0.2745,,
1667,11-Mar,10:00,0.3425,0.4095,0.2745,,
1668,11-Mar,11:00,0.373,0.4015,0.3425,,
1668,11-Mar,11:00,0.373,0.4015,0.3425,,
1669,11-Mar,12:00,0.366,0.355,0.37,,
1669,11-Mar,12:00,0.366,0.355,0.37,,
1670,11-Mar,13:00,0.288,0.2445,0.312,,
1670,11-Mar,13:00,0.288,0.2445,0.312,,
1671,11-Mar,14:00,0.265,0.1905,0.319,,
1671,11-Mar,14:00,0.265,0.1905,0.319,,
1672,11-Mar,15:00,0.1685,0.0935,0.2205,,
1672,11-Mar,15:00,0.1685,0.0935,0.2205,,
1673,11-Mar,16:00,0.045,0.024,0.0515,,
1673,11-Mar,16:00,0.045,0.024,0.0515,,
1674,11-Mar,17:00,0.006,0.003,0.0085,,
1674,11-Mar,17:00,0.006,0.003,0.0085,,
1675,11-Mar,18:00,0.0,0.0,0.0,,
1675,11-Mar,18:00,0.0,0.0,0.0,,
1676,11-Mar,19:00,0.0,0.0,0.0,,
1676,11-Mar,19:00,0.0,0.0,0.0,,
1677,11-Mar,20:00,0.0,0.0,0.0,,
1677,11-Mar,20:00,0.0,0.0,0.0,,
1678,11-Mar,21:00,0.0,0.0,0.0,,
1678,11-Mar,21:00,0.0,0.0,0.0,,
1679,11-Mar,22:00,0.0,0.0,0.0,,
1679,11-Mar,22:00,0.0,0.0,0.0,,
1680,11-Mar,23:00,0.0,0.0,0.0,,
1680,11-Mar,23:00,0.0,0.0,0.0,,
1681,12-Mar,00:00,0.0,0.0,0.0,,
1681,12-Mar,00:00,0.0,0.0,0.0,,
1682,12-Mar,01:00,0.0,0.0,0.0,,
1682,12-Mar,01:00,0.0,0.0,0.0,,
1683,12-Mar,02:00,0.0,0.0,0.0,,
1683,12-Mar,02:00,0.0,0.0,0.0,,
1684,12-Mar,03:00,0.0,0.0,0.0,,
1684,12-Mar,03:00,0.0,0.0,0.0,,
1685,12-Mar,04:00,0.0,0.0,0.0,,
1685,12-Mar,04:00,0.0,0.0,0.0,,
1686,12-Mar,05:00,0.0,0.0,0.0,,
1686,12-Mar,05:00,0.0,0.0,0.0,,
1687,12-Mar,06:00,0.0,0.0,0.0,,
1687,12-Mar,06:00,0.0,0.0,0.0,,
1688,12-Mar,07:00,0.0025,0.0015,0.0015,,
1688,12-Mar,07:00,0.0025,0.0015,0.0015,,
1689,12-Mar,08:00,0.0085,0.0065,0.006,,
1689,12-Mar,08:00,0.0085,0.0065,0.006,,
1690,12-Mar,09:00,0.0215,0.017,0.0165,,
